GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0022624	0.000461272664993306	13.4965250965251	0.3553853949665	4	24	proteasome accessory complex
GO:0030659	0.000649727721247963	2.73392312690558	6.23405213670401	16	421	cytoplasmic vesicle membrane
GO:0035097	0.000717224572549269	6.26147859922179	1.05134846010923	6	71	histone methyltransferase complex
GO:0030496	0.000748752213848294	4.50546102738616	1.91019649794494	8	129	midbody
GO:0043209	0.000799797510258677	3.99059208508027	2.41365914081414	9	163	myelin sheath
GO:0005802	0.000821355836221612	3.96461772923546	2.42846686560441	9	164	trans-Golgi network
GO:0000164	0.000863619633222174	20.1784615384615	0.192500422273521	3	13	protein phosphatase type 1 complex
GO:0012506	0.00089308340646823	2.62117926972005	6.48578345813862	16	438	vesicle membrane
GO:0005769	0.000950387531529191	3.09714525357218	4.11654749169529	12	278	early endosome
GO:0030135	0.000989062906353902	3.50724637681159	3.03558358200552	10	205	coated vesicle
