GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0009059	3.47238142123948e-05	2.4699384754258	26.2893081761006	45	4940	macromolecule biosynthetic process
GO:0008152	6.01168139285751e-05	3.29525209720661	61.9501693275278	78	11641	metabolic process
GO:0043433	0.000141428631236601	8.97579314139006	0.739719400096759	6	139	negative regulation of sequence-specific DNA binding transcription factor activity
GO:0043484	0.000155203619547924	11.7355134825014	0.47363328495404	5	89	regulation of RNA splicing
GO:1901576	0.000155203619547924	2.25871746895731	31.5471698113208	49	5928	organic substance biosynthetic process
GO:0045892	0.000181214357817622	3.16147315672967	6.25302370585389	17	1175	negative regulation of transcription, DNA-templated
GO:0044249	0.000212146328530883	2.21599169262721	31.0043541364296	48	5826	cellular biosynthetic process
GO:0009058	0.000216600178462217	2.20861923678825	31.9995162070634	49	6013	biosynthetic process
GO:2000195	0.000216600178462217	191.232558139535	0.0212868892114175	2	4	negative regulation of female gonad development
GO:1903507	0.000235448003691046	3.06724139969963	6.42864054184809	17	1208	negative regulation of nucleic acid-templated transcription
GO:1902679	0.000268146875123929	3.02611356363721	6.5084663763909	17	1223	negative regulation of RNA biosynthetic process
GO:0016925	0.000325765985422627	9.65390975667375	0.569424286405419	5	107	protein sumoylation
GO:0018101	0.000331295088907107	127.480620155039	0.0266086115142719	2	5	protein citrullination
GO:0010605	0.000331295088907107	2.47723190259518	12.2186744073537	25	2296	negative regulation of macromolecule metabolic process
GO:0051253	0.000367106142715084	2.92128049194041	6.72133526850508	17	1263	negative regulation of RNA metabolic process
GO:0021942	0.00047893821594815	95.6046511627907	0.0319303338171263	2	6	radial glia guided migration of Purkinje cell
GO:0006366	0.000559334178357505	2.48841996911992	10.4571843251089	22	1965	transcription from RNA polymerase II promoter
GO:2000113	0.000559334178357505	2.79465700210508	6.99806482825351	17	1315	negative regulation of cellular macromolecule biosynthetic process
GO:0018205	0.000741800695292901	4.55949008498584	1.92114175133043	8	361	peptidyl-lysine modification
GO:0031324	0.000790336420672728	2.33263827919227	12.2506047411708	24	2302	negative regulation of cellular metabolic process
GO:2000020	0.000823503220412759	63.7286821705426	0.042573778422835	2	8	positive regulation of male gonad development
GO:0045934	0.000918153514290398	2.64784602040395	7.3492985002419	17	1381	negative regulation of nucleobase-containing compound metabolic process
GO:0006357	0.000967358672753265	2.44831265839669	9.49395258829221	20	1784	regulation of transcription from RNA polymerase II promoter
GO:0010558	0.000975179025988464	2.62474775928297	7.40783744557329	17	1392	negative regulation of macromolecule biosynthetic process
GO:0019240	0.000983834633706439	54.6212624584718	0.0478955007256894	2	9	citrulline biosynthetic process
GO:2000018	0.000983834633706439	54.6212624584718	0.0478955007256894	2	9	regulation of male gonad development
