GO	Term	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
GO:0009615	response to virus	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0061014	positive regulation of mRNA catabolic process	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0018916	nitrobenzene metabolic process	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030805	regulation of cyclic nucleotide catabolic process	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030820	regulation of cAMP catabolic process	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044531	modulation of programmed cell death in other organism	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044532	modulation of apoptotic process in other organism	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052040	modulation by symbiont of host programmed cell death	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052150	modulation by symbiont of host apoptotic process	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052248	modulation of programmed cell death in other organism involved in symbiotic interaction	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0052433	modulation by organism of apoptotic process in other organism involved in symbiotic interaction	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000302	response to reactive oxygen species	0.00042614973940875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006368	transcription elongation from RNA polymerase II promoter	0.000455258553267513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019320	hexose catabolic process	0.000455258553267513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0061013	regulation of mRNA catabolic process	0.000559011187020521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009298	GDP-mannose biosynthetic process	0.000619201994034466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006518	peptide metabolic process	0.000619201994034466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0046365	monosaccharide catabolic process	0.000619201994034466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901566	organonitrogen compound biosynthetic process	0.000619201994034466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901215	negative regulation of neuron death	0.000657785442418578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010035	response to inorganic substance	0.000703219992883588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030388	fructose 1,6-bisphosphate metabolic process	0.000756890918145879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051103	DNA ligation involved in DNA repair	0.000756890918145879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051302	regulation of cell division	0.000756890918145879	NA	NA	NA	NA	NA	0.000684794038165353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006081	cellular aldehyde metabolic process	0.000756890918145879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019048	modulation by virus of host morphology or physiology	0.000756890918145879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901685	glutathione derivative metabolic process	0.000756890918145879	0.000186587086756402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901687	glutathione derivative biosynthetic process	0.000756890918145879	0.000186587086756402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901214	regulation of neuron death	0.000823808366319214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006805	xenobiotic metabolic process	0.000825795091451876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071466	cellular response to xenobiotic stimulus	0.000880126823773699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033121	regulation of purine nucleotide catabolic process	0.000880126823773699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034201	response to oleic acid	0.000880126823773699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1903202	negative regulation of oxidative stress-induced cell death	0.000921288617730577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009410	response to xenobiotic stimulus	0.000995565195877656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051607	defense response to virus	0.000995565195877656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051704	multi-organism process	0.000995565195877656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043603	cellular amide metabolic process	0.000995565195877656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901700	response to oxygen-containing compound	0.000995565195877656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071103	DNA conformation change	NA	0.000197288525753866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006334	nucleosome assembly	NA	0.000197288525753866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006749	glutathione metabolic process	NA	0.000197288525753866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031497	chromatin assembly	NA	0.000287680113970358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007264	small GTPase mediated signal transduction	NA	0.000287680113970358	NA	NA	NA	NA	0.000183560602088597	0.000218788698643996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.44908751656349e-05	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034641	cellular nitrogen compound metabolic process	NA	0.000342924615355311	NA	NA	NA	NA	3.07193924329398e-06	0.00019730896190674	NA	NA	0.00049744384363588	7.97808932332555e-06	NA	NA	NA	1.29225026320501e-07	NA	5.73271667359383e-05	5.92427603730986e-06	NA	NA	NA	NA	NA	5.15932524533571e-05	NA	NA
GO:0034728	nucleosome organization	NA	0.000342924615355311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006807	nitrogen compound metabolic process	NA	0.000402282668084471	NA	NA	NA	NA	6.87372852345868e-06	NA	NA	NA	0.000523218517065927	3.01714016037956e-05	NA	NA	NA	1.11269801563699e-07	NA	0.000101569646036412	2.0642258830011e-05	NA	NA	NA	NA	NA	0.000105368727368028	NA	NA
GO:0021762	substantia nigra development	NA	0.000428413724067914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006559	L-phenylalanine catabolic process	NA	0.000428413724067914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	NA	0.000428413724067914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006333	chromatin assembly or disassembly	NA	0.000428413724067914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006558	L-phenylalanine metabolic process	NA	0.000458002471191069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030836	positive regulation of actin filament depolymerization	NA	0.000458002471191069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	NA	0.000458002471191069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006323	DNA packaging	NA	0.000473707633663346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0065004	protein-DNA complex assembly	NA	0.000473707633663346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006336	DNA replication-independent nucleosome assembly	NA	0.000503848881735472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034724	DNA replication-independent nucleosome organization	NA	0.000503848881735472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051276	chromosome organization	NA	0.000553101906598952	NA	NA	NA	NA	NA	2.27640022152523e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0002230	positive regulation of defense response to virus by host	NA	0.000628221451951796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007031	peroxisome organization	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071824	protein-DNA complex subunit organization	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0050691	regulation of defense response to virus by host	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006575	cellular modified amino acid metabolic process	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000727	double-strand break repair via break-induced replication	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006021	inositol biosynthetic process	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016557	peroxisome membrane biogenesis	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042520	positive regulation of tyrosine phosphorylation of Stat4 protein	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000321	positive regulation of T-helper 17 cell differentiation	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000330	positive regulation of T-helper 17 cell lineage commitment	NA	0.000846830515610639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006625	protein targeting to peroxisome	NA	0.000849919362068803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0072662	protein localization to peroxisome	NA	0.000849919362068803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0072663	establishment of protein localization to peroxisome	NA	0.000849919362068803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048857	neural nucleus development	NA	0.000888464503632272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016226	iron-sulfur cluster assembly	NA	0.000888464503632272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031163	metallo-sulfur cluster assembly	NA	0.000888464503632272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043574	peroxisomal transport	NA	0.000888464503632272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901881	positive regulation of protein depolymerization	NA	0.000888464503632272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0002376	immune system process	NA	NA	2.96852372294614e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006952	defense response	NA	NA	0.000688529426444339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070208	protein heterotrimerization	NA	NA	0.000829332118818481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1904062	regulation of cation transmembrane transport	NA	NA	0.000829332118818481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090141	positive regulation of mitochondrial fission	NA	NA	0.000829332118818481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0035694	mitochondrial protein catabolic process	NA	NA	0.000829332118818481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030198	extracellular matrix organization	NA	NA	0.000897081613881354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043062	extracellular structure organization	NA	NA	0.000897081613881354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051260	protein homooligomerization	NA	NA	0.000897081613881354	NA	NA	NA	0.00026348537101579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090197	positive regulation of chemokine secretion	NA	NA	NA	0.00079404987312349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090196	regulation of chemokine secretion	NA	NA	NA	0.00079404987312349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090195	chemokine secretion	NA	NA	NA	0.00079404987312349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016024	CDP-diacylglycerol biosynthetic process	NA	NA	NA	0.000796686738422922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032642	regulation of chemokine production	NA	NA	NA	0.000796686738422922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0046341	CDP-diacylglycerol metabolic process	NA	NA	NA	0.000796686738422922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044238	primary metabolic process	NA	NA	NA	NA	0.000685324338993296	NA	7.97689157991164e-06	NA	NA	NA	NA	9.36985909103648e-05	NA	NA	NA	9.73860839345286e-06	NA	NA	5.00151565641276e-07	NA	NA	NA	NA	NA	0.000231694270887201	NA	NA
GO:0035176	social behavior	NA	NA	NA	NA	0.000685324338993296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051703	intraspecies interaction between organisms	NA	NA	NA	NA	0.000685324338993296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071704	organic substance metabolic process	NA	NA	NA	NA	0.000685324338993296	NA	9.14607276310678e-06	NA	NA	NA	NA	0.000207265499836075	NA	NA	NA	1.5761164531435e-05	NA	NA	2.48836843021748e-06	NA	NA	NA	NA	NA	0.00026971806891105	NA	NA
GO:0035556	intracellular signal transduction	NA	NA	NA	NA	NA	NA	3.41467170804195e-07	9.88273844766193e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000381159538951642
GO:0010467	gene expression	NA	NA	NA	NA	NA	NA	9.82968516427651e-07	8.44003119407284e-05	NA	NA	0.00027990576028605	9.9158828970377e-07	NA	NA	NA	3.04193798673964e-08	NA	2.77178806184842e-05	1.6370390194574e-06	NA	NA	NA	0.000912327273125266	NA	4.88542750758278e-05	NA	NA
GO:0008152	metabolic process	NA	NA	NA	NA	NA	NA	1.2092747512456e-06	NA	NA	NA	NA	NA	NA	NA	NA	6.01168139285751e-05	NA	NA	1.33380188467055e-06	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044260	cellular macromolecule metabolic process	NA	NA	NA	NA	NA	NA	6.15178659741896e-06	0.000650016281275774	NA	NA	NA	9.9158828970377e-07	NA	NA	NA	5.88775243880006e-08	NA	NA	2.848448590192e-09	NA	NA	NA	0.000912327273125266	NA	1.06792717666146e-05	NA	0.000966018128798873
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	NA	NA	NA	NA	NA	NA	6.15178659741896e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000847333425168916	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044271	cellular nitrogen compound biosynthetic process	NA	NA	NA	NA	NA	NA	6.87372852345868e-06	NA	NA	NA	0.000519561519182619	9.9158828970377e-07	NA	NA	NA	1.48272769051267e-06	NA	NA	3.3330971641511e-05	NA	NA	NA	NA	NA	0.000884061409213341	NA	0.000310225229015045
GO:0009893	positive regulation of metabolic process	NA	NA	NA	NA	NA	NA	6.87372852345868e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
