GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0044770	1.54579027794843e-07	2.65916318984012	20.0792815674891	48	489	cell cycle phase transition
GO:0032774	1.68875089055739e-07	1.61439155753616	154.844521044993	216	3771	RNA biosynthetic process
GO:0010468	1.7763168815646e-07	1.59504324574999	169.380442670537	232	4125	regulation of gene expression
GO:0097659	1.84876505662835e-07	1.61743637831783	149.793904208999	210	3648	nucleic acid-templated transcription
GO:0006351	1.97409406860397e-07	1.61529702077933	149.136913401064	209	3632	transcription, DNA-templated
GO:0006974	1.97409406860397e-07	2.28967216411907	30.4268867924528	63	741	cellular response to DNA damage stimulus
GO:0044772	1.97409406860397e-07	2.67751020823672	19.0937953555878	46	465	mitotic cell cycle phase transition
GO:0060255	2.95235190170125e-07	1.53574822667241	232.862179487179	299	5671	regulation of macromolecule metabolic process
GO:0048523	2.98363395039803e-07	1.5809739707354	167.122036768263	228	4070	negative regulation of cellular process
GO:0032446	2.99281260619614e-07	2.19593955333351	33.670778906628	67	820	protein modification by small protein conjugation
GO:0006397	3.56940624604336e-07	2.67074047165551	18.2725568456701	44	445	mRNA processing
GO:0016568	4.19878863950662e-07	2.38660505415162	24.9656507014998	54	608	chromatin modification
GO:0007010	4.76454589662072e-07	2.02742157876594	42.9507740686986	79	1046	cytoskeleton organization
GO:2000112	4.76454589662072e-07	1.57875364187	156.56912191582	215	3813	regulation of cellular macromolecule biosynthetic process
GO:0071822	6.68911470933476e-07	1.79042528570956	70.626511852927	114	1720	protein complex subunit organization
GO:0031400	8.0439816732306e-07	2.36603019313987	24.1854741170779	52	589	negative regulation of protein modification process
GO:0034654	9.48955083707962e-07	1.54492915924323	170.735486211901	229	4158	nucleobase-containing compound biosynthetic process
GO:0065003	9.63493238474191e-07	1.83312898049245	60.8127116594098	101	1481	macromolecular complex assembly
GO:0010556	9.63493238474191e-07	1.55319925845216	160.921686018384	218	3919	regulation of macromolecule biosynthetic process
GO:1903506	9.63493238474191e-07	1.57453857791225	143.880986937591	199	3504	regulation of nucleic acid-templated transcription
GO:0006807	9.84055767520442e-07	1.49177617532277	270.926584421867	335	6598	nitrogen compound metabolic process
GO:0044271	1.03409835140163e-06	1.52142677870156	193.196359458152	253	4705	cellular nitrogen compound biosynthetic process
GO:0006366	1.1724998833941e-06	1.71884810076911	80.6866835994195	125	1965	transcription from RNA polymerase II promoter
GO:0051171	1.1724998833941e-06	1.53378063763303	172.460087082729	230	4200	regulation of nitrogen compound metabolic process
GO:0018205	1.1724998833941e-06	2.76297546248221	14.8233551040155	37	361	peptidyl-lysine modification
GO:0051253	1.1724998833941e-06	1.88662114168568	51.8612119013062	89	1263	negative regulation of RNA metabolic process
GO:0016071	1.18689203827153e-06	2.2914868953038	25.3762699564586	53	618	mRNA metabolic process
GO:0051726	1.18689203827153e-06	2.02363466467522	39.0088292210934	72	950	regulation of cell cycle
GO:2001141	1.23070504369956e-06	1.56257393483709	144.702225447508	199	3524	regulation of RNA biosynthetic process
GO:0048519	1.26468117782288e-06	1.52234194462612	181.042029511369	239	4409	negative regulation of biological process
GO:0006355	1.27659306557985e-06	1.56298482516944	143.059748427673	197	3484	regulation of transcription, DNA-templated
GO:0051172	1.30623213305796e-06	1.81184450952417	60.7716497339139	100	1480	negative regulation of nitrogen compound metabolic process
GO:0051252	1.40912615786773e-06	1.55203851581592	148.68523222061	203	3621	regulation of RNA metabolic process
GO:0034645	1.61170381104196e-06	1.50333863572954	196.522375423319	255	4786	cellular macromolecule biosynthetic process
GO:0018130	1.61170381104196e-06	1.520976945012	173.486635220126	230	4225	heterocycle biosynthetic process
GO:0019438	1.74649921033325e-06	1.51843541202673	173.691944847605	230	4230	aromatic compound biosynthetic process
GO:0031323	1.77792855370041e-06	1.4798554156656	237.378991291727	298	5781	regulation of cellular metabolic process
GO:0006396	1.79866522208796e-06	2.11511789181692	31.5355587808418	61	768	RNA processing
GO:0043170	2.20375678453878e-06	1.4745213142105	363.56228834059	425	8854	macromolecule metabolic process
GO:0070647	2.6234541677737e-06	1.98246101345185	38.5571480406386	70	939	protein modification by small protein conjugation or removal
GO:0051276	2.64117831330668e-06	1.93329734891735	42.3759071117562	75	1032	chromosome organization
GO:2000113	2.64117831330668e-06	1.82513426423201	53.9964320270924	90	1315	negative regulation of cellular macromolecule biosynthetic process
GO:0016567	2.64117831330668e-06	2.12368017588012	29.8109579100145	58	726	protein ubiquitination
GO:0016570	2.64117831330668e-06	2.55064611486486	16.7943275278181	39	409	histone modification
GO:0009059	2.84497815989123e-06	1.48196764783877	202.845911949686	260	4940	macromolecule biosynthetic process
GO:0080090	3.87491973507693e-06	1.45988758279088	233.847665699081	292	5695	regulation of primary metabolic process
GO:1903320	4.39661150346762e-06	2.88573189522342	11.4973391388486	30	280	regulation of protein modification by small protein conjugation or removal
GO:0010558	4.50995339860959e-06	1.77859839677147	57.1582002902758	93	1392	negative regulation of macromolecule biosynthetic process
GO:0032269	4.73685887237705e-06	1.93758413586	39.3373246250605	70	958	negative regulation of cellular protein metabolic process
GO:1902679	5.04509165737662e-06	1.82426276919899	50.2187348814707	84	1223	negative regulation of RNA biosynthetic process
GO:0016569	5.5127761281544e-06	2.45543212890625	17.3691944847605	39	423	covalent chromatin modification
GO:0045934	5.53207380354582e-06	1.77131883860685	56.706519109821	92	1381	negative regulation of nucleobase-containing compound metabolic process
GO:1903507	5.54306937065856e-06	1.82364802386279	49.6028059990324	83	1208	negative regulation of nucleic acid-templated transcription
GO:1901362	5.60286337141431e-06	1.47904972482515	178.660437832608	232	4351	organic cyclic compound biosynthetic process
GO:0051248	6.19174226138835e-06	1.8881254056005	42.0474117077891	73	1024	negative regulation of protein metabolic process
GO:0045892	6.19174226138835e-06	1.82785243927045	48.2477624576681	81	1175	negative regulation of transcription, DNA-templated
GO:0006357	6.19174226138835e-06	1.67582255301554	73.2544750846638	112	1784	regulation of transcription from RNA polymerase II promoter
GO:0000377	6.19174226138835e-06	2.86676796454574	11.1688437348815	29	272	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
GO:0000398	6.19174226138835e-06	2.86676796454574	11.1688437348815	29	272	mRNA splicing, via spliceosome
GO:0080135	7.53090626615368e-06	2.15146953304163	25.253084179971	50	615	regulation of cellular response to stress
GO:0000375	7.53090626615368e-06	2.83126328955597	11.2920295113691	29	275	RNA splicing, via transesterification reactions
GO:0000079	8.02906758214932e-06	4.75361445783133	3.6955732946299	15	90	regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0031326	1.03887817834649e-05	1.4691103816811	168.35389453314	219	4100	regulation of cellular biosynthetic process
GO:0008380	1.12643354103736e-05	2.48781582659997	15.357160135462	35	374	RNA splicing
GO:0031327	1.27499079389297e-05	1.71281799899447	59.7040396710208	94	1454	negative regulation of cellular biosynthetic process
GO:0019219	1.33376665822793e-05	1.46860837512841	160.757438316401	210	3915	regulation of nucleobase-containing compound metabolic process
GO:0019222	1.38649257565181e-05	1.41455673571072	269.612602805999	325	6566	regulation of metabolic process
GO:0006475	1.59503150219158e-05	3.45692859184975	6.48778422835027	20	158	internal protein amino acid acetylation
GO:0016573	1.95706213263134e-05	3.53753551136364	6.0361030478955	19	147	histone acetylation
GO:0006325	2.00111291979095e-05	1.97284508691198	30.6732583454282	56	747	chromatin organization
GO:0006461	2.00111291979095e-05	1.74837245390009	50.7936018384132	82	1237	protein complex assembly
GO:0070271	2.00111291979095e-05	1.74837245390009	50.7936018384132	82	1237	protein complex biogenesis
GO:0009889	2.00111291979095e-05	1.44730434782609	170.160619254959	219	4144	regulation of biosynthetic process
GO:0009890	2.00111291979095e-05	1.68566579957884	60.5252781809386	94	1474	negative regulation of biosynthetic process
GO:0031396	2.00111291979095e-05	2.7648065125059	10.7171625544267	27	261	regulation of protein ubiquitination
GO:1902017	2.59783261668575e-05	11.7879464285714	0.862300435413643	7	21	regulation of cilium assembly
GO:0045786	2.59783261668575e-05	2.2002333681644	20.1614054184809	41	491	negative regulation of cell cycle
GO:1904029	2.65445038027567e-05	3.74472697773302	5.13274068698597	17	125	regulation of cyclin-dependent protein kinase activity
GO:0018393	2.8746052031348e-05	3.4034632034632	6.24141267537494	19	152	internal peptidyl-lysine acetylation
GO:0070925	3.01255483798232e-05	2.13834213318839	21.7217585873246	43	529	organelle assembly
GO:0012501	3.42966543787474e-05	1.59832121114385	74.7737663280116	110	1821	programmed cell death
GO:0006915	3.52288208317084e-05	1.59985492378317	73.9935897435897	109	1802	apoptotic process
GO:0022613	3.71127726804944e-05	2.38144646194182	15.0286647314949	33	366	ribonucleoprotein complex biogenesis
GO:0006473	3.73360056745963e-05	3.09200157604413	7.51433236574746	21	183	protein acetylation
GO:0030048	3.73360056745963e-05	4.60019721213751	3.28495403967102	13	80	actin filament-based movement
GO:0018394	4.27637087723451e-05	3.27910628019324	6.44672230285438	19	157	peptidyl-lysine acetylation
GO:0000122	4.31967660478824e-05	1.92541321585903	30.1805152394775	54	735	negative regulation of transcription from RNA polymerase II promoter
GO:0031399	4.31967660478824e-05	1.60791019043618	69.3946540880503	103	1690	regulation of protein modification process
GO:0008219	4.74995696500412e-05	1.56882526653966	78.8799588776004	114	1921	cell death
GO:0016265	4.74995696500412e-05	1.56882526653966	78.8799588776004	114	1921	death
GO:0034622	4.76715760923887e-05	1.85946640481364	34.1224600870827	59	831	cellular macromolecular complex assembly
GO:0000280	4.93170675954663e-05	2.09869633472118	21.5575108853411	42	525	nuclear division
GO:0000082	5.54047564952551e-05	2.67995501981597	10.1833575229802	25	248	G1/S transition of mitotic cell cycle
GO:0043067	5.56311311344773e-05	1.65209905511222	57.445633768747	88	1399	regulation of programmed cell death
GO:0007017	5.78203353865827e-05	2.02491937331477	23.8980406386067	45	582	microtubule-based process
GO:0044764	5.79356826588047e-05	1.87340204909153	32.1104257377842	56	782	multi-organism cellular process
GO:0010941	6.11946640674566e-05	1.62865436957841	60.9358974358974	92	1484	regulation of cell death
GO:0043044	6.13115302044415e-05	4.65878536141765	2.99752056119981	12	73	ATP-dependent chromatin remodeling
GO:0006259	6.59227846616508e-05	1.80322948556336	36.9146710208031	62	899	DNA metabolic process
GO:0016032	6.8211408694862e-05	1.86935511384041	31.5766207063377	55	769	viral process
GO:0042981	6.82453603328258e-05	1.64285325071615	57.0350145137881	87	1389	regulation of apoptotic process
GO:0044843	9.2800787200422e-05	2.57450833069704	10.5529148524432	25	257	cell cycle G1/S phase transition
GO:0048285	9.47076812801861e-05	2.00607033806552	22.9946782776971	43	560	organelle fission
GO:0044403	9.5050884369985e-05	1.81021157516072	34.3277697145622	58	836	symbiosis, encompassing mutualism through parasitism
GO:0044419	9.5050884369985e-05	1.81021157516072	34.3277697145622	58	836	interspecies interaction between organisms
GO:0035556	0.000103733131192636	1.46675255043025	107.664368650218	145	2622	intracellular signal transduction
GO:0007264	0.000109809703891663	1.76315126010596	37.6537856797291	62	917	small GTPase mediated signal transduction
GO:0042770	0.000114396938599426	3.3623513394466	5.29698838896952	16	129	signal transduction in response to DNA damage
GO:0030029	0.000125069160753489	1.95792776825406	24.0622883405902	44	586	actin filament-based process
GO:0000086	0.000127631834623867	2.85135343879767	7.67858006773101	20	187	G2/M transition of mitotic cell cycle
GO:1903322	0.000127631834623867	2.85135343879767	7.67858006773101	20	187	positive regulation of protein modification by small protein conjugation or removal
GO:0051301	0.000129760729256787	1.9075470694607	26.3617561683599	47	642	cell division
GO:0000226	0.000130663219251493	2.15859070587753	16.9175133043058	34	412	microtubule cytoskeleton organization
GO:0031398	0.000140989860185747	2.91630498533724	7.14477503628447	19	174	positive regulation of protein ubiquitination
GO:0043543	0.00014342349489046	2.66184549057785	8.99256168359942	22	219	protein acylation
GO:0051348	0.000163852554423157	2.28257591093117	13.6736211901306	29	333	negative regulation of transferase activity
GO:0044839	0.000163852554423157	2.78394519429581	7.84282776971456	20	191	cell cycle G2/M phase transition
GO:0006338	0.000165830070947473	2.9714447806354	6.65203193033382	18	162	chromatin remodeling
GO:0007051	0.000193698247469529	3.32521675486995	5.00955491049831	15	122	spindle organization
GO:0033043	0.000195213194912543	1.70136094358755	40.1585631349782	64	978	regulation of organelle organization
GO:0007067	0.000207508551186935	2.12058533022352	16.6711417513304	33	406	mitotic nuclear division
GO:1901988	0.000209103100498652	2.80654997176736	7.3911465892598	19	180	negative regulation of cell cycle phase transition
GO:0043968	0.000223836010168671	13.0629739531817	0.574866956942429	5	14	histone H2A acetylation
GO:0070252	0.000227278267443779	4.63260939652393	2.50477745524915	10	61	actin-mediated cell contraction
GO:0045104	0.000242765488685745	5.89605067064083	1.64247701983551	8	40	intermediate filament cytoskeleton organization
GO:0010499	0.000256923356873429	8.8267087667162	0.903362360909531	6	22	proteasomal ubiquitin-independent protein catabolic process
GO:0071900	0.000256923356873429	2.06342066529291	17.6155660377358	34	429	regulation of protein serine/threonine kinase activity
GO:0043154	0.000281471986644707	3.78578710644678	3.57238751814224	12	87	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0044782	0.000281471986644707	2.64323048389816	8.21238509917755	20	200	cilium organization
GO:0045103	0.000281471986644707	5.71702118050851	1.6835389453314	8	41	intermediate filament-based process
GO:0000075	0.000281471986644707	2.44691174869338	10.1422955974843	23	247	cell cycle checkpoint
GO:0000077	0.000292286714202613	2.90384489991089	6.40566037735849	17	156	DNA damage checkpoint
GO:0006513	0.000292920699187899	4.94015966678237	2.13522012578616	9	52	protein monoubiquitination
GO:0010948	0.000292920699187899	2.43588075880759	10.1833575229802	23	248	negative regulation of cell cycle process
GO:0007050	0.000327094818002383	2.41411034705061	10.2654813739719	23	250	cell cycle arrest
GO:2000117	0.000367495521210012	3.63948794833353	3.6955732946299	12	90	negative regulation of cysteine-type endopeptidase activity
GO:0051338	0.000367495521210012	1.65666288700454	40.4459966134494	63	985	regulation of transferase activity
GO:0051246	0.000476144220234506	1.41035889819479	104.584724238026	137	2547	regulation of protein metabolic process
GO:1902115	0.000476144220234506	3.30866350221189	4.3525641025641	13	106	regulation of organelle assembly
GO:1903321	0.00049620279722399	2.85310561471552	6.11822689888728	16	149	negative regulation of protein modification by small protein conjugation or removal
GO:0031123	0.000515787421529129	3.27325729985304	4.39362602805999	13	107	RNA 3'-end processing
GO:0010942	0.000517114102700621	1.82811753463927	24.3907837445573	42	594	positive regulation of cell death
GO:0032268	0.000530365129696454	1.41695866300662	97.7684446057088	129	2381	regulation of cellular protein metabolic process
GO:0043065	0.000530365129696454	1.85364438885566	22.9125544267054	40	558	positive regulation of apoptotic process
GO:0035329	0.000539599503197305	5.88876488095238	1.43716739235607	7	35	hippo signaling
GO:0006281	0.000539599503197305	1.95659660107335	18.4778664731495	34	450	DNA repair
GO:0031441	0.000539599503197305	15.6553086419753	0.410619254958878	4	10	negative regulation of mRNA 3'-end processing
GO:0033523	0.000539599503197305	15.6553086419753	0.410619254958878	4	10	histone H2B ubiquitination
GO:0097340	0.000539599503197305	15.6553086419753	0.410619254958878	4	10	inhibition of cysteine-type endopeptidase activity
GO:0097341	0.000539599503197305	15.6553086419753	0.410619254958878	4	10	zymogen inhibition
GO:1990001	0.000539599503197305	15.6553086419753	0.410619254958878	4	10	inhibition of cysteine-type endopeptidase activity involved in apoptotic process
GO:0031570	0.000539599503197305	2.70723250674182	6.81627963231737	17	166	DNA integrity checkpoint
GO:0031124	0.000559810477048171	3.66125495487897	3.3670778906628	11	82	mRNA 3'-end processing
GO:0043068	0.000596985654271881	1.83532467377026	23.1178640541848	40	563	positive regulation of programmed cell death
GO:1901991	0.000609135867465578	2.67103499329745	6.89840348330914	17	168	negative regulation of mitotic cell cycle phase transition
GO:0019068	0.000609135867465578	5.68534482758621	1.47822931785196	7	36	virion assembly
GO:0045859	0.000609135867465578	1.67684942084942	34.1224600870827	54	831	regulation of protein kinase activity
GO:0071826	0.00068242786301756	2.4793956043956	8.25344702467344	19	201	ribonucleoprotein complex subunit organization
GO:0043549	0.000727173468790057	1.64622480121529	36.0113086598936	56	877	regulation of kinase activity
GO:0042326	0.000737700950845244	2.00123094403939	15.9320270924045	30	388	negative regulation of phosphorylation
GO:0044249	0.000745862239350001	1.29641698215251	239.226777939042	279	5826	cellular biosynthetic process
GO:0010927	0.000746214016795423	2.2341712294674	11.0045960328979	23	268	cellular component assembly involved in morphogenesis
GO:0010604	0.000757364663654475	1.37386653836189	114.23427672956	146	2782	positive regulation of macromolecule metabolic process
GO:0043412	0.000783386490078197	1.3308130600922	156.692307692308	192	3816	macromolecule modification
GO:0010628	0.000819904080004512	1.4616850263966	69.1072206095791	95	1683	positive regulation of gene expression
GO:0043967	0.000827462503996539	4.08280711825488	2.50477745524915	9	61	histone H4 acetylation
GO:0045109	0.000844699402140006	8.39497668503603	0.780176584421867	5	19	intermediate filament organization
GO:0031056	0.000887201515548164	3.01500029441206	4.72212143202709	13	115	regulation of histone modification
GO:0080134	0.00091387169276873	1.49789793608607	57.3224479922593	81	1396	regulation of response to stress
GO:0006469	0.000914964747153037	2.39934719535783	8.49981857764877	19	207	negative regulation of protein kinase activity
GO:0043928	0.000991386620797294	6.13760578848763	1.19079583938074	6	29	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay
