GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0097191	0.000426734379262701	3.07870549161968	5.23476052249637	15	229	extrinsic apoptotic signaling pathway
GO:2001236	0.000426734379262701	3.6208027133974	3.5888969521045	12	157	regulation of extrinsic apoptotic signaling pathway
GO:0019438	0.000426734379262701	1.4866053698926	96.6944847605225	127	4230	aromatic compound biosynthetic process
GO:0048523	0.000426734379262701	1.49227559278082	93.0370101596517	123	4070	negative regulation of cellular process
GO:2001056	0.00042965821161837	3.87567021183089	3.08599419448476	11	135	positive regulation of cysteine-type endopeptidase activity
GO:0065009	0.000429938928434191	1.56553289281694	62.7485486211901	89	2745	regulation of molecular function
GO:0044257	0.000476721693063847	2.13982238752158	14.4698838896952	29	633	cellular protein catabolic process
GO:0051260	0.000476721693063847	2.89475479162404	5.92053701015965	16	259	protein homooligomerization
GO:0007043	0.000476721693063847	4.55813953488372	2.17162554426705	9	95	cell-cell junction assembly
GO:0043433	0.000514684656103894	3.75361886920981	3.17743105950653	11	139	negative regulation of sequence-specific DNA binding transcription factor activity
GO:0006384	0.000549639439491769	32.308	0.160014513788099	3	7	transcription initiation from RNA polymerase III promoter
GO:0009125	0.000549639439491769	32.308	0.160014513788099	3	7	nucleoside monophosphate catabolic process
GO:0006351	0.000568949413519204	1.49207164716357	83.0246734397678	111	3632	transcription, DNA-templated
GO:0009057	0.000594749849430223	1.81396621747365	26.0137880986938	44	1138	macromolecule catabolic process
GO:0070647	0.000622205686840732	1.89255728928641	21.4648040638607	38	939	protein modification by small protein conjugation or removal
GO:0000280	0.000622205686840732	2.21784702549575	12.0010885341074	25	525	nuclear division
GO:0032774	0.000668109442774558	1.47611678723246	86.2021044992743	114	3771	RNA biosynthetic process
GO:0006357	0.000668109442774558	1.64481982975345	40.7808417997097	62	1784	regulation of transcription from RNA polymerase II promoter
GO:0048285	0.000677874943252641	2.16113381001021	12.8011611030479	26	560	organelle fission
GO:0044249	0.000708609672675678	1.42063997728751	133.177793904209	164	5826	cellular biosynthetic process
GO:0048518	0.000708609672675678	1.4283493132936	120.810957910015	151	5285	positive regulation of biological process
GO:0010950	0.000710332480727769	3.5310546561949	3.36030478955007	11	147	positive regulation of endopeptidase activity
GO:0032446	0.000737751579286495	1.93298420024854	18.744557329463	34	820	protein modification by small protein conjugation
GO:1901362	0.000737751579286495	1.4470092351409	99.4604499274311	128	4351	organic cyclic compound biosynthetic process
GO:0010557	0.000789077279772909	1.65811613180978	37.0319303338171	57	1620	positive regulation of macromolecule biosynthetic process
GO:0042177	0.000794031609776722	3.72561315496098	2.90312046444122	10	127	negative regulation of protein catabolic process
GO:0051092	0.000794031609776722	3.72561315496098	2.90312046444122	10	127	positive regulation of NF-kappaB transcription factor activity
GO:0006355	0.000794031609776722	1.47437571831575	79.6415094339623	106	3484	regulation of transcription, DNA-templated
GO:0009894	0.000794031609776722	2.00214547898465	15.9328737300435	30	697	regulation of catabolic process
GO:0044093	0.000794031609776722	1.62692038622767	40.4608127721335	61	1770	positive regulation of molecular function
GO:0010498	0.000794031609776722	2.27121180300326	10.2866473149492	22	450	proteasomal protein catabolic process
GO:0007049	0.000794031609776722	1.63839675924421	38.8149492017417	59	1698	cell cycle
GO:0031328	0.000816239470031172	1.62925709656732	39.7064586357039	60	1737	positive regulation of cellular biosynthetic process
GO:0032270	0.000855832915275003	1.68887933697798	32.3915094339623	51	1417	positive regulation of cellular protein metabolic process
GO:0045892	0.000895588126593649	1.750313696215	26.8595791001451	44	1175	negative regulation of transcription, DNA-templated
GO:2000113	0.000895588126593649	1.70952141780871	30.0598693759071	48	1315	negative regulation of cellular macromolecule biosynthetic process
GO:0051301	0.000900533475560897	2.02527687296417	14.6756168359942	28	642	cell division
GO:0043281	0.000900533475560897	2.97742236247579	4.6632801161103	13	204	regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0097190	0.000923497215343131	2.04773175542406	13.9898403483309	27	612	apoptotic signaling pathway
GO:0045935	0.000939442608713956	1.62543568784701	38.3806240928882	58	1679	positive regulation of nucleobase-containing compound metabolic process
GO:0044265	0.000971371944047917	1.84300958582022	20.7790275761974	36	909	cellular macromolecule catabolic process
GO:0010628	0.000975439299979715	1.62098846153846	38.47206095791	58	1683	positive regulation of gene expression
GO:0044248	0.000989079363667329	1.59036011080332	42.7010159651669	63	1868	cellular catabolic process
