GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005768	3.86046971416989e-05	1.9395744120166	29.9104780136254	54	760	endosome
GO:0000502	5.51903936072625e-05	4.78940695872658	2.91233601711615	12	74	proteasome complex
GO:0031982	5.56427186453951e-05	1.4399392030971	142.389617701706	186	3618	vesicle
GO:0032153	5.91310300654094e-05	5.74442231748068	2.08586228252914	10	53	cell division site
GO:0032155	5.91310300654094e-05	5.74442231748068	2.08586228252914	10	53	cell division site part
GO:0031597	5.91310300654094e-05	20.4803073967339	0.432914813355104	5	11	cytosolic proteasome complex
GO:0034708	6.26634876646292e-05	4.29214771622935	3.46331850684083	13	88	methyltransferase complex
GO:0044391	7.49476544696079e-05	3.21801413494755	6.17887506334103	18	157	ribosomal subunit
GO:0022626	7.83555877750434e-05	3.89767899614533	4.0536568886887	14	103	cytosolic ribosome
GO:0044444	8.54640374821821e-05	1.35161432245837	304.693316817747	355	7742	cytoplasmic part
GO:0031105	8.71057051061711e-05	Inf	0.118067676369574	3	3	septin complex
GO:0032156	8.71057051061711e-05	Inf	0.118067676369574	3	3	septin cytoskeleton
GO:0043228	8.71057051061711e-05	1.41661074361678	144.16063284725	186	3663	non-membrane-bounded organelle
GO:0043232	8.71057051061711e-05	1.41661074361678	144.16063284725	186	3663	intracellular non-membrane-bounded organelle
GO:0031988	0.000115022181088002	1.4146746557221	137.6275547548	178	3497	membrane-bounded vesicle
GO:0035097	0.000127246930060417	4.53057170542636	2.79426834074658	11	71	histone methyltransferase complex
GO:0070688	0.000189472693034315	24.5438848920863	0.31484713698553	4	8	MLL5-L complex
GO:1990234	0.000254565925955773	1.84648939625969	26.4865153989077	46	673	transferase complex
GO:0044451	0.000281014599276051	1.82302882206698	27.3917009177411	47	696	nucleoplasm part
GO:0002189	0.000286523621661694	73.5387931034483	0.157423568492765	3	4	ribose phosphate diphosphokinase complex
GO:0005769	0.00033026433648601	2.3528258967629	10.9409380102472	24	278	early endosome
GO:0043234	0.000507854554400804	1.3407661894775	164.153426045831	202	4171	protein complex
GO:0005840	0.000549509189257249	2.47085632221807	8.69765215922527	20	221	ribosome
GO:1902494	0.000638637316459127	1.61976174230063	39.8281628286696	61	1012	catalytic complex
GO:0008287	0.000638637316459127	4.80632522678338	1.92843871403637	8	49	protein serine/threonine phosphatase complex
GO:1903293	0.000638637316459127	4.80632522678338	1.92843871403637	8	49	phosphatase complex
GO:0071013	0.000638637316459127	3.5734011627907	3.42396261471764	11	87	catalytic step 2 spliceosome
GO:0044440	0.000779629461453779	1.99002957733041	15.9784922020157	30	406	endosomal part
GO:0030529	0.000843943583030765	1.72903466007278	27.4704127019875	45	698	ribonucleoprotein complex
GO:0015934	0.000890572334113613	3.39393168604651	3.5813861832104	11	91	large ribosomal subunit
GO:0005770	0.000983153032304544	2.52177463255308	7.24148415066719	17	184	late endosome
