GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0019222	1.69135744797755e-05	1.73453835859978	102.444847605225	137	6566	regulation of metabolic process
GO:0006139	2.06183762005128e-05	1.73611735611511	85.7347605224964	119	5495	nucleobase-containing compound metabolic process
GO:0016070	2.20832424927176e-05	1.76455968353513	69.4303338171263	101	4450	RNA metabolic process
GO:0018149	4.86108889492826e-05	9.2367672168469	0.873730043541364	7	56	peptide cross-linking
GO:0044249	7.44145996644378e-05	1.66295582047686	90.8991291727141	122	5826	cellular biosynthetic process
GO:0009058	7.52253573280817e-05	1.65846426528277	93.816763425254	125	6013	biosynthetic process
GO:0046483	8.9301833732889e-05	1.65349082160528	88.4963715529753	119	5672	heterocycle metabolic process
GO:0034641	9.34309808697849e-05	1.64210355461776	98.1386066763425	129	6290	cellular nitrogen compound metabolic process
GO:1901576	9.4680555455276e-05	1.64376686764284	92.4905660377358	123	5928	organic substance biosynthetic process
GO:0006725	9.4680555455276e-05	1.64628060525184	88.7460087082729	119	5688	cellular aromatic compound metabolic process
GO:0042308	0.000115081610208837	7.66648659598893	1.02975326560232	7	66	negative regulation of protein import into nucleus
GO:1904590	0.000115081610208837	7.66648659598893	1.02975326560232	7	66	negative regulation of protein import
GO:0031424	0.000185395098430852	8.78463203463203	0.78011611030479	6	50	keratinization
GO:1901360	0.000186616140896146	1.60371440800912	92.0849056603774	121	5902	organic cyclic compound metabolic process
GO:1900181	0.000187361270465841	6.95623659209317	1.1233671988389	7	72	negative regulation of protein localization to nucleus
GO:0046823	0.000237239837650917	6.64811342863839	1.17017416545718	7	75	negative regulation of nucleocytoplasmic transport
GO:0035854	0.000337396294613355	Inf	0.0312046444121916	2	2	eosinophil fate commitment
GO:0002834	0.000376536311386177	31.9058823529412	0.140420899854862	3	9	regulation of response to tumor cell
GO:0002836	0.000376536311386177	31.9058823529412	0.140420899854862	3	9	positive regulation of response to tumor cell
GO:0002837	0.000376536311386177	31.9058823529412	0.140420899854862	3	9	regulation of immune response to tumor cell
GO:0002839	0.000376536311386177	31.9058823529412	0.140420899854862	3	9	positive regulation of immune response to tumor cell
GO:0002418	0.000683143621482807	23.9264705882353	0.171625544267054	3	11	immune response to tumor cell
GO:0045779	0.000683143621482807	23.9264705882353	0.171625544267054	3	11	negative regulation of bone resorption
GO:0042994	0.000683143621482807	12.1912260967379	0.390058055152395	4	25	cytoplasmic sequestering of transcription factor
GO:0006807	0.000696602250973051	1.5163085484619	102.94412191582	129	6598	nitrogen compound metabolic process
GO:0044238	0.000704961345261468	1.55756228754996	156.725326560232	182	10045	primary metabolic process
GO:0042990	0.000765242308429137	5.19013600769336	1.466618287373	7	94	regulation of transcription factor import into nucleus
GO:0042991	0.000794484165041524	5.13084027526259	1.4822206095791	7	95	transcription factor import into nucleus
GO:0060370	0.000794484165041524	127.1640625	0.0468069666182874	2	3	susceptibility to T cell mediated cytotoxicity
GO:0008037	0.000911734485520069	4.34527731092437	1.98149492017417	8	127	cell recognition
GO:0030216	0.000911734485520069	4.34527731092437	1.98149492017417	8	127	keratinocyte differentiation
GO:0060441	0.000926084871852195	10.6653543307087	0.436865021770682	4	28	epithelial tube branching involved in lung morphogenesis
GO:0090317	0.000941275912193229	4.90654772215486	1.54462989840348	7	99	negative regulation of intracellular protein transport
GO:0046851	0.000971456554690621	19.1388235294118	0.202830188679245	3	13	negative regulation of bone remodeling
GO:1903828	0.000995234283839812	4.23763934426229	2.02830188679245	8	130	negative regulation of cellular protein localization
