GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0000428	0.000551950309617295	5.61996779388084	1.34632059005687	7	122	DNA-directed RNA polymerase complex
GO:0055029	0.000551950309617295	5.61996779388084	1.34632059005687	7	122	nuclear DNA-directed RNA polymerase complex
GO:0030880	0.000595393472897435	5.52326685660019	1.36839141940206	7	124	RNA polymerase complex
GO:0016282	0.000685478449790895	22.7370466321244	0.165531220088959	3	15	eukaryotic 43S preinitiation complex
GO:0033290	0.000685478449790895	22.7370466321244	0.165531220088959	3	15	eukaryotic 48S preinitiation complex
GO:0044421	0.000742095291984236	1.69845369617789	41.4048758515849	61	3752	extracellular region part
GO:0005814	0.000742095291984236	6.20082791247782	1.04836439389674	6	95	centriole
GO:0090575	0.000742095291984236	6.20082791247782	1.04836439389674	6	95	RNA polymerase II transcription factor complex
GO:0044450	0.000742095291984236	5.16740740740741	1.45667473678284	7	132	microtubule organizing center part
GO:0005852	0.000742095291984236	20.9868473495417	0.176566634761556	3	16	eukaryotic translation initiation factor 3 complex
GO:0070993	0.000742095291984236	20.9868473495417	0.176566634761556	3	16	translation preinitiation complex
GO:0043231	0.000754830633608849	1.64889073535521	116.015314453015	138	10513	intracellular membrane-bounded organelle
GO:0005853	0.000754830633608849	90.5309278350515	0.0441416586903891	2	4	eukaryotic translation elongation factor 1 complex
GO:0005958	0.000754830633608849	90.5309278350515	0.0441416586903891	2	4	DNA-dependent protein kinase-DNA ligase 4 complex
GO:0036464	0.000815848983070763	5.00602928509905	1.50081639547323	7	136	cytoplasmic ribonucleoprotein granule
GO:0033178	0.000816765777915498	19.4866765358993	0.187602049434153	3	17	proton-transporting two-sector ATPase complex, catalytic domain
GO:0044464	0.000905809116088392	2.63971767725377	174.050560216204	187	15772	cell part
