GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0031974	8.66514044202863e-16	1.95120046562426	169.672372051123	265	4203	membrane-enclosed lumen
GO:0032991	1.46128215101765e-15	1.90496119952924	194.983953606216	293	4830	macromolecular complex
GO:0043234	2.00002641641293e-13	1.85035087486569	168.380552896796	255	4171	protein complex
GO:0043231	4.148656501939e-13	1.82263705482193	424.402961544958	517	10513	intracellular membrane-bounded organelle
GO:0044451	1.47068885376775e-12	2.8873040247678	28.09706660661	71	696	nucleoplasm part
GO:0043227	6.1880728704571e-11	1.77211207388913	472.079162209335	552	11694	membrane-bounded organelle
GO:0005737	7.4990224299966e-11	1.70160660664202	418.266820561905	502	10361	cytoplasm
GO:0005829	6.10276134692045e-10	1.76042014500969	126.840493215472	193	3142	cytosol
GO:0005730	2.43759993689502e-08	2.27211664482307	33.5872980124993	69	832	nucleolus
GO:0005882	4.03519466119922e-08	3.9785751702462	7.79128427453409	27	193	intermediate filament
GO:0045111	4.03519466119922e-08	3.55392223645132	9.8904904003153	31	245	intermediate filament cytoskeleton
GO:0005694	4.41227426904001e-08	2.24188835953018	33.4661899667812	68	829	chromosome
GO:0005874	8.471330061228e-08	2.87686629832351	15.46146050335	40	383	microtubule
GO:0005681	1.9029803289275e-07	4.00830220008302	6.86278925736164	24	170	spliceosomal complex
GO:0044427	1.9029803289275e-07	2.24115674054384	29.8733179438095	61	740	chromosomal part
GO:0016604	9.63352384845198e-07	2.78858970941082	13.8466865604414	35	343	nuclear body
GO:0044450	2.81877313779689e-06	4.0785176357228	5.32875401159845	19	132	microtubule organizing center part
GO:0030529	6.78729033664236e-06	2.07414069306652	28.1778053037554	54	698	ribonucleoprotein complex
GO:0005814	1.06321970198432e-05	4.53098290598291	3.83508811440797	15	95	centriole
GO:0071013	1.68596017272915e-05	4.62974726709406	3.51213332582625	14	87	catalytic step 2 spliceosome
GO:0045095	3.60968525469527e-05	4.27660838720133	3.75434941726254	14	93	keratin filament
GO:0005819	4.06360853474053e-05	2.61799757491772	11.2226789032149	27	278	spindle
GO:0016607	4.08335264006667e-05	3.0492205244683	7.58943753167051	21	188	nuclear speck
GO:0042382	6.0058587290386e-05	47.8036465638149	0.242216091436293	4	6	paraspeckles
GO:1902494	7.00507499782985e-05	1.75601628001628	40.8537807555881	67	1012	catalytic complex
GO:0000123	7.74595482617388e-05	4.17797348484848	3.55250267439896	13	88	histone acetyltransferase complex
GO:0035267	0.000106921437995699	11.0555014605648	0.767017622881594	6	19	NuA4 histone acetyltransferase complex
GO:0043189	0.000106921437995699	11.0555014605648	0.767017622881594	6	19	H4/H2A histone acetyltransferase complex
GO:1902562	0.000106921437995699	11.0555014605648	0.767017622881594	6	19	H4 histone acetyltransferase complex
GO:1990234	0.000139857477697937	1.88487174887892	27.1685715894375	48	673	transferase complex
GO:0030018	0.000157323062373618	3.59099300868618	4.35988964585327	14	108	Z disc
GO:0000922	0.000163446199137125	3.38225896637112	4.92506052587129	15	122	spindle pole
GO:0036064	0.000223065284385564	3.90339275445658	3.47176397725353	12	86	ciliary basal body
GO:0031248	0.000223065284385564	3.64121960887949	3.99656550869883	13	99	protein acetyltransferase complex
GO:1902493	0.000223065284385564	3.64121960887949	3.99656550869883	13	99	acetyltransferase complex
GO:0070603	0.000224636034961754	4.19962678177976	2.98733179438095	11	74	SWI/SNF superfamily-type complex
GO:0097346	0.000224636034961754	8.98101265822785	0.888125668599741	6	22	INO80-type complex
GO:0097526	0.000224636034961754	8.98101265822785	0.888125668599741	6	22	spliceosomal tri-snRNP complex
GO:0005875	0.000286923061474836	3.01640513552068	5.81318619447103	16	144	microtubule associated complex
GO:0032777	0.000304203702104684	71.609243697479	0.161477394290862	3	4	Piccolo NuA4 histone acetyltransferase complex
GO:0098687	0.000471190350540055	2.28925929713331	11.2226789032149	24	278	chromosomal region
GO:0031674	0.000473139321267575	3.12291238607028	4.92506052587129	14	122	I band
GO:0046540	0.000497687604960031	9.96722846441948	0.686278925736164	5	17	U4/U6 x U5 tri-snRNP complex
GO:0044454	0.000625242365759687	1.95735986307232	17.883621417713	33	443	nuclear chromosome part
GO:0000228	0.000625384932122248	1.91428053642624	19.3772873149034	35	480	nuclear chromosome
GO:0000775	0.000663225065661217	2.64620276497696	6.94352795450707	17	172	chromosome, centromeric region
GO:0017053	0.000722565972269022	3.81244246873667	2.94696244580823	10	73	transcriptional repressor complex
GO:0030496	0.000760915521245682	2.93160987074031	5.2076459658803	14	129	midbody
GO:0030016	0.000780560392446041	2.44059013595074	8.35645515455211	19	207	myofibril
GO:0097525	0.000833506250353069	4.56766740546712	2.01846742863578	8	50	spliceosomal snRNP complex
GO:0000785	0.00090631862536593	1.91925024781472	17.6414053262767	32	437	chromatin
GO:0072686	0.000928037681434872	4.46118017515662	2.05883677720849	8	51	mitotic spindle
